"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","pair","pair_validity","trial_validity","pairTrialsPerBlock","good_stim","reward_type","correct_response","accuracy"
"296.19999999995343","<img src='stim/a/Field15.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field5.bmp'>","49","html-keyboard-response","819","631146","0.0-20.0-1.23","test","bg","","","","g","","50",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","820","631662","0.0-20.0-0.24","fixation","","","","","","","",""
"310","<img src='stim/a/Field9.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field14.bmp'>","49","html-keyboard-response","821","631977","0.0-20.0-1.24","test","ce","","","","c","","50",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","822","632496","0.0-20.0-0.25","fixation","","","","","","","",""
"277.4000000000233","<img src='stim/a/Field9.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field5.bmp'>","49","html-keyboard-response","823","632777","0.0-20.0-1.25","test","be","","","","e","","50",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","824","633295","0.0-20.0-0.26","fixation","","","","","","","",""
"310.4000000000233","<img src='stim/a/Field3.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field5.bmp'>","49","html-keyboard-response","825","633610","0.0-20.0-1.26","test","ab","","","","a","","49",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","826","634125","0.0-20.0-0.27","fixation","","","","","","","",""
"303.5999999999767","<img src='stim/a/Field3.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field16.bmp'>","49","html-keyboard-response","827","634433","0.0-20.0-1.27","test","ah","","","","a","","49",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","828","634951","0.0-20.0-0.28","fixation","","","","","","","",""
"277.19999999995343","<img src='stim/a/Field14.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field12.bmp'>","49","html-keyboard-response","829","635233","0.0-20.0-1.28","test","cf","","","","c","","49",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","830","635750","0.0-20.0-0.29","fixation","","","","","","","",""
"319","<img src='stim/a/Field14.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field16.bmp'>","49","html-keyboard-response","831","636073","0.0-20.0-1.29","test","ch","","","","c","","49",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","832","636591","0.0-20.0-0.30","fixation","","","","","","","",""
"302.30000000004656","<img src='stim/a/Field15.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field3.bmp'>","49","html-keyboard-response","833","636897","0.0-20.0-1.30","test","ag","","","","a","","50",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","834","637415","0.0-20.0-0.31","fixation","","","","","","","",""
"302.39999999990686","<img src='stim/a/Field14.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field9.bmp'>","49","html-keyboard-response","835","637721","0.0-20.0-1.31","test","ce","","","","c","","49",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","836","638239","0.0-20.0-0.32","fixation","","","","","","","",""
"357.70000000006985","<img src='stim/a/Field15.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field5.bmp'>","49","html-keyboard-response","837","638601","0.0-20.0-1.32","test","bg","","","","g","","50",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","838","639118","0.0-20.0-0.33","fixation","","","","","","","",""
"383.5","<img src='stim/a/Field5.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field15.bmp'>","49","html-keyboard-response","839","639506","0.0-20.0-1.33","test","bg","","","","g","","49",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","840","640025","0.0-20.0-0.34","fixation","","","","","","","",""
"316.4000000000233","<img src='stim/a/Field16.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field14.bmp'>","49","html-keyboard-response","841","640346","0.0-20.0-1.34","test","ch","","","","c","","50",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","842","640864","0.0-20.0-0.35","fixation","","","","","","","",""
"268.9000000000233","<img src='stim/a/Field15.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field3.bmp'>","49","html-keyboard-response","843","641138","0.0-20.0-1.35","test","ag","","","","a","","50",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","844","641653","0.0-20.0-0.36","fixation","","","","","","","",""
"271","<img src='stim/a/Field14.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field15.bmp'>","49","html-keyboard-response","845","641929","0.0-20.0-1.36","test","cg","","","","c","","49",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","846","642448","0.0-20.0-0.37","fixation","","","","","","","",""
"293","<img src='stim/a/Field11.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field14.bmp'>","49","html-keyboard-response","847","642745","0.0-20.0-1.37","test","cd","","","","c","","50",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","848","643262","0.0-20.0-0.38","fixation","","","","","","","",""
"270.19999999995343","<img src='stim/a/Field9.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field3.bmp'>","49","html-keyboard-response","849","643537","0.0-20.0-1.38","test","ae","","","","a","","50",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","850","644056","0.0-20.0-0.39","fixation","","","","","","","",""
"268.70000000006985","<img src='stim/a/Field12.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field9.bmp'>","49","html-keyboard-response","851","644329","0.0-20.0-1.39","test","ef","","","","e","","50",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","852","644847","0.0-20.0-0.40","fixation","","","","","","","",""
"287.19999999995343","<img src='stim/a/Field14.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field9.bmp'>","49","html-keyboard-response","853","645139","0.0-20.0-1.40","test","ce","","","","c","","49",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","854","645654","0.0-20.0-0.41","fixation","","","","","","","",""
"302.30000000004656","<img src='stim/a/Field5.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field9.bmp'>","49","html-keyboard-response","855","645961","0.0-20.0-1.41","test","be","","","","e","","49",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","856","646478","0.0-20.0-0.42","fixation","","","","","","","",""
"294.19999999995343","<img src='stim/a/Field15.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field14.bmp'>","49","html-keyboard-response","857","646777","0.0-20.0-1.42","test","cg","","","","c","","50",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","858","647295","0.0-20.0-0.43","fixation","","","","","","","",""
"286.0999999999767","<img src='stim/a/Field3.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field9.bmp'>","49","html-keyboard-response","859","647586","0.0-20.0-1.43","test","ae","","","","a","","49",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","860","648102","0.0-20.0-0.44","fixation","","","","","","","",""
"302.4000000000233","<img src='stim/a/Field16.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field15.bmp'>","49","html-keyboard-response","861","648410","0.0-20.0-1.44","test","gh","","","","g","","50",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","862","648928","0.0-20.0-0.45","fixation","","","","","","","",""
"316.5","<img src='stim/a/Field9.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field5.bmp'>","49","html-keyboard-response","863","649249","0.0-20.0-1.45","test","be","","","","e","","50",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","864","649765","0.0-20.0-0.46","fixation","","","","","","","",""
"295.20000000006985","<img src='stim/a/Field12.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field14.bmp'>","49","html-keyboard-response","865","650065","0.0-20.0-1.46","test","cf","","","","c","","50",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","866","650583","0.0-20.0-0.47","fixation","","","","","","","",""
"268.70000000006985","<img src='stim/a/Field11.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field15.bmp'>","49","html-keyboard-response","867","650857","0.0-20.0-1.47","test","dg","","","","g","","49",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","868","651374","0.0-20.0-0.48","fixation","","","","","","","",""
"262.5","<img src='stim/a/Field5.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field3.bmp'>","49","html-keyboard-response","869","651641","0.0-20.0-1.48","test","ab","","","","a","","50",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","870","652159","0.0-20.0-0.49","fixation","","","","","","","",""
"286.5999999999767","<img src='stim/a/Field14.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field16.bmp'>","49","html-keyboard-response","871","652451","0.0-20.0-1.49","test","ch","","","","c","","49",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","872","652967","0.0-20.0-0.50","fixation","","","","","","","",""
"245.40000000002328","<img src='stim/a/Field11.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field9.bmp'>","49","html-keyboard-response","873","653218","0.0-20.0-1.50","test","de","","","","e","","49",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","874","653734","0.0-20.0-0.51","fixation","","","","","","","",""
"263.29999999993015","<img src='stim/a/Field16.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field3.bmp'>","49","html-keyboard-response","875","654003","0.0-20.0-1.51","test","ah","","","","a","","50",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","876","654520","0.0-20.0-0.52","fixation","","","","","","","",""
"348.9000000000233","<img src='stim/a/Field3.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field15.bmp'>","49","html-keyboard-response","877","654873","0.0-20.0-1.52","test","ag","","","","a","","49",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","878","655391","0.0-20.0-0.53","fixation","","","","","","","",""
"285.39999999990686","<img src='stim/a/Field9.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field14.bmp'>","49","html-keyboard-response","879","655681","0.0-20.0-1.53","test","ce","","","","c","","50",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","880","656198","0.0-20.0-0.54","fixation","","","","","","","",""
